UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temp_diff,torque_speed_interaction,Temperature Difference,Status
144,H29557,H,-0.7024092752447672,-1.0821616589285121,-0.7350495236500919,1.0546379365963146,0.880567969596194,0,No Failure,-0.379752383683745,-0.7752111129184368,-0.379752383683745,Warning
145,M15004,M,-0.7024092752447672,-1.0821616589285121,-0.8242978196491499,0.24207309729310825,0.9591213755085379,0,No Failure,-0.379752383683745,-0.19954032629442567,-0.379752383683745,Safe
146,L47325,L,-0.7524053088724167,-1.0821616589285121,-0.14377956265633265,-0.640713394789387,1.0062534190559445,0,No Failure,-0.3297563500560954,0.09212149169087228,-0.3297563500560954,Warning
147,H29560,H,-0.7524053088724167,-1.0821616589285121,0.4084442688378387,-0.38992177772049624,1.037674781420882,0,No Failure,-0.3297563500560954,-0.15926131540499835,-0.3297563500560954,Warning
148,L47327,L,-0.8024013425000663,-1.0821616589285121,-0.13262352565645041,0.011344809589729025,1.116228187333226,0,No Failure,-0.2797603164284458,-0.001504588645690972,-0.2797603164284458,Warning
149,M15008,M,-0.8523973761276875,-1.149562544534041,-0.8912340416484434,0.8038463195274238,1.1476495496981636,0,No Failure,-0.29716516840635343,-0.716415204216652,-0.29716516840635343,Warning
150,L47329,L,-0.8024013425000663,-1.149562544534041,-0.36690030265397766,-0.008718519775782523,1.19478159324557,0,No Failure,-0.3471612020339746,0.003198827544429297,-0.3471612020339746,Warning
151,L47330,L,-0.8024013425000663,-1.149562544534041,-0.651379246150975,0.2721680913413756,1.2262029556105076,0,No Failure,-0.3471612020339746,-0.17728464616429493,-0.3471612020339746,Warning
152,M15011,M,-0.8024013425000663,-1.216963430139608,-0.4226804876533889,-0.23944680747916175,1.2576243179754452,0,No Failure,-0.4145620876395416,0.10120949335233921,-0.4145620876395416,Warning
153,M15012,M,-0.8024013425000663,-1.216963430139608,0.2522597508394872,0.10162979173452956,1.3047563615228517,0,No Failure,-0.4145620876395416,0.025637105940821404,-0.4145620876395416,Warning
154,L47333,L,-0.8024013425000663,-1.216963430139608,1.7360126718238265,-1.3028032638512588,1.351888405070258,0,No Failure,-0.4145620876395416,-2.2616829749392253,-0.4145620876395416,Warning
155,L47334,L,-0.8024013425000663,-1.216963430139608,-0.060109285157215794,-0.37989011303774045,1.3833097674351955,0,No Failure,-0.4145620876395416,0.02283492313299248,-0.4145620876395416,Warning
156,H29569,H,-0.8024013425000663,-1.216963430139608,2.5002012063157606,-2.025083121009664,1.4147311298001333,0,No Failure,-0.4145620876395416,-5.063115262038047,-0.4145620876395416,Warning
157,M15016,M,-0.8024013425000663,-1.2843643157451365,-0.2441838956552729,0.6032130258723112,1.4932845357124773,0,No Failure,-0.4819629732450702,-0.14729490656750588,-0.4819629732450702,Warning
158,H29571,H,-0.8024013425000663,-1.216963430139608,-0.339010210154272,0.3524214088034203,1.5404165792598836,0,No Failure,-0.4145620876395416,-0.11947445586131214,-0.4145620876395416,Warning
159,M15018,M,-0.8024013425000663,-1.216963430139608,-0.22187182165550842,0.0013131449069732513,1.6189699851722277,0,No Failure,-0.4145620876395416,-0.0002913498526078084,-0.4145620876395416,Warning
160,L47339,L,-0.8024013425000663,-1.216963430139608,-0.37805633965385993,0.7035296726998674,1.666102028719634,0,No Failure,-0.4145620876395416,-0.26597385289879,-0.4145620876395416,Warning
161,L47340,L,-0.8024013425000663,-1.216963430139608,-1.4323018361427324,2.077867734237389,1.6975233910845717,1,Overstrain Failure,-0.4145620876395416,-2.9761337710099514,-0.4145620876395416,Warning
162,L47341,L,-0.8523973761276875,-1.2843643157451365,-0.7071594311503863,1.2352079008859156,1.7289447534495093,1,Overstrain Failure,-0.43196693961744903,-0.8734889165429468,-0.43196693961744903,Warning
163,L47342,L,-0.8523973761276875,-1.2843643157451365,0.2634157878393695,-0.45011176581703016,-1.6959837443286896,0,No Failure,-0.43196693961744903,-0.11856654540846277,-0.43196693961744903,Safe
164,M15023,M,-0.8024013425000663,-1.216963430139608,-0.3947903951536833,0.382516402851687,-1.6645623819637518,0,No Failure,-0.4145620876395416,-0.15101380183458302,-0.4145620876395416,Safe
165,M15024,M,-0.7524053088724167,-1.149562544534041,-0.5509749131520348,0.3624530734861761,-1.6174303384163455,0,No Failure,-0.3971572356616242,-0.19970255068573398,-0.3971572356616242,Safe
166,L47345,L,-0.7524053088724167,-1.0821616589285121,1.083384507330715,-1.403119910678815,-1.570298294868939,0,No Failure,-0.3297563500560954,-1.5201183731566847,-0.3297563500560954,Warning
167,H29580,H,-0.8024013425000663,-1.216963430139608,0.4084442688378387,-0.7410300416169433,-1.5388769325040015,0,No Failure,-0.4145620876395416,-0.3026694735351056,-0.4145620876395416,Safe
168,H29581,H,-0.8024013425000663,-1.149562544534041,-0.45057058015309454,0.2922314207068864,-1.4603235265916574,0,No Failure,-0.3471612020339746,-0.13167088076686484,-0.3471612020339746,Safe
169,L47348,L,-0.8024013425000663,-1.149562544534041,-0.5900210426516227,2.2383743691614786,-1.3817701206793134,1,Power Failure,-0.3471612020339746,-1.3206879791373238,-0.3471612020339746,Warning
170,L47349,L,-0.8024013425000663,-1.149562544534041,-1.231493170144852,1.917361099313299,-1.3503487583143758,0,No Failure,-0.3471612020339746,-2.361217098505753,-0.3471612020339746,Warning
171,M15030,M,-0.8024013425000663,-1.216963430139608,0.3972882318379565,-0.5002700892308083,-1.3189273959494383,0,No Failure,-0.4145620876395416,-0.19875141919192454,-0.4145620876395416,Safe
172,L47351,L,-0.9023934097553371,-1.2843643157451365,-0.42825850615333005,1.0847329306445812,-1.2717953524020318,0,No Failure,-0.38197090598979944,-0.4645461044531721,-0.38197090598979944,Warning
173,M15032,M,-0.9523894433829583,-1.3517652013507035,2.14878604081947,-1.9247664741821078,-1.2403739900370943,0,No Failure,-0.39937575796774527,-4.1359113315598215,-0.39937575796774527,Warning
174,M15033,M,-0.9023934097553371,-1.3517652013507035,0.29130588033907506,-0.6306817301066312,-1.1932419464896877,0,No Failure,-0.44937179159536644,-0.18372129660248315,-0.44937179159536644,Safe
175,L47354,L,-0.9023934097553371,-1.2843643157451365,-1.2984293921441454,1.8371077818512536,-1.1461099029422814,0,No Failure,-0.38197090598979944,-2.3853547404924025,-0.38197090598979944,Warning
176,L47355,L,-0.9023934097553371,-1.2843643157451365,-0.87449998614862,0.3524214088034203,-1.114688540577344,0,No Failure,-0.38197090598979944,-0.30819251711706824,-0.38197090598979944,Safe
177,L47356,L,-0.9023934097553371,-1.2843643157451365,0.44191237983748544,-0.530365083279075,-1.0832671782124061,0,No Failure,-0.38197090598979944,-0.23437489613456217,-0.38197090598979944,Safe
178,L47357,L,-0.9023934097553371,-1.216963430139608,2.5057792248157016,-1.8645764860855742,-1.0518458158474686,0,No Failure,-0.31457002038427084,-4.672217021913095,-0.31457002038427084,Warning
179,L47358,L,-0.9023934097553371,-1.216963430139608,-0.5732869871517993,1.024542942548048,-1.020424453482531,0,No Failure,-0.31457002038427084,-0.5873571367410093,-0.31457002038427084,Warning
180,L47359,L,-0.9023934097553371,-1.149562544534041,-1.3095854291440279,0.9844162838170248,-0.9890030911175934,0,No Failure,-0.24716913477870384,-1.2891772214988877,-0.24716913477870384,Safe
181,L47360,L,-0.9023934097553371,-1.149562544534041,-0.3557442656540954,0.9944479484997806,-0.9575817287526558,0,No Failure,-0.24716913477870384,-0.35376915517027613,-0.24716913477870384,Safe
182,H29595,H,-0.9023934097553371,-1.149562544534041,1.5909841908253572,-1.5836898749684165,-0.9261603663877183,0,No Failure,-0.24716913477870384,-2.5196255542449375,-0.24716913477870384,Warning
183,M15042,M,-0.9523894433829583,-1.216963430139608,-1.097620726146265,0.8138779842101795,-0.8476069604753742,0,No Failure,-0.26457398675664967,-0.8933293440232356,-0.26457398675664967,Safe
184,L47363,L,-0.9523894433829583,-1.216963430139608,-0.29996408065468416,0.07153479768626296,-0.8004749169279678,0,No Failure,-0.26457398675664967,-0.021457869822778697,-0.26457398675664967,Safe
185,L47364,L,-0.9023934097553371,-1.216963430139608,0.7152352863346005,-0.9416633352720559,-0.7690535545630302,0,No Failure,-0.31457002038427084,-0.6735108452341039,-0.31457002038427084,Safe
186,L47365,L,-0.9023934097553371,-1.216963430139608,-0.5175068021523881,-0.17925681938262783,-0.7376321921980926,0,No Failure,-0.31457002038427084,0.09276662336271195,-0.31457002038427084,Safe
187,L47366,L,-0.9523894433829583,-1.149562544534041,-1.326319484643851,1.6063794941478742,-0.706210829833155,0,No Failure,-0.19717310115108266,-2.130572422820659,-0.19717310115108266,Warning
188,L47367,L,-0.9023934097553371,-1.0821616589285121,-0.8912340416484434,0.312294750072398,-0.6747894674682174,0,No Failure,-0.17976824917317502,-0.27832771229261377,-0.17976824917317502,Safe
189,L47368,L,-0.8523973761276875,-1.0147607733229451,0.37497615783819194,-0.640713394789387,-0.6433681051032798,0,No Failure,-0.1623633971952576,-0.24025224705358897,-0.1623633971952576,Safe
190,M15049,M,-0.8523973761276875,-1.0821616589285121,0.0012489183421365824,0.3423897441206646,-0.6119467427383422,0,No Failure,-0.22976428280082462,0.0004276168315917491,-0.22976428280082462,Safe
191,L47370,L,-0.9023934097553371,-1.0821616589285121,-0.3445882286542132,0.9944479484997806,-0.5648146991909357,0,No Failure,-0.17976824917317502,-0.3426750570623556,-0.17976824917317502,Safe
192,L47371,L,-0.9023934097553371,-1.0821616589285121,0.7096572678346594,-0.5403967479618307,-0.5333933368259982,0,No Failure,-0.17976824917317502,-0.3834964797053278,-0.17976824917317502,Safe
193,H29606,H,-0.9023934097553371,-1.0821616589285121,-0.785251690149562,1.1850495774721375,-0.5019719744610606,0,No Failure,-0.17976824917317502,-0.9305621836210203,-0.17976824917317502,Warning
194,H29607,H,-0.9023934097553371,-1.0821616589285121,0.7765934898339529,-0.5403967479618307,-0.42341856854871657,0,No Failure,-0.17976824917317502,-0.4196685963945972,-0.17976824917317502,Safe
195,M15054,M,-0.9023934097553371,-1.0147607733229451,6.354611989775078,-2.937964607140427,-0.34486516263637257,1,Power Failure,-0.11236736356760801,-18.669625118069384,-0.11236736356760801,Warning
196,L47375,L,-0.8523973761276875,-1.0147607733229451,-0.4784606726528002,0.2922314207068864,-0.29773311908896616,0,No Failure,-0.1623633971952576,-0.1398212421217003,-0.1623633971952576,Safe
197,H29610,H,-0.8523973761276875,-0.9473598877173782,-0.5955990611515638,0.9543212897687582,-0.26631175672402857,0,No Failure,-0.09496251158969071,-0.5683928642232219,-0.09496251158969071,Safe
198,M15057,M,-0.8024013425000663,-0.9473598877173782,-0.06568730365715691,0.0915981270517738,-0.18775835081168454,0,No Failure,-0.14495854521731188,-0.006016833986076705,-0.14495854521731188,Safe
199,L47378,L,-0.8024013425000663,-0.8799590021118496,0.2745718248392517,-0.5002700892308083,-0.14062630726427813,0,No Failure,-0.07755765961178329,-0.1373600713125983,-0.07755765961178329,Safe
200,L47379,L,-0.8024013425000663,-0.9473598877173782,-0.5900210426516227,0.7135613373826232,-0.10920494489934053,0,No Failure,-0.14495854521731188,-0.42101620427838166,-0.14495854521731188,Safe
201,L47380,L,-0.8024013425000663,-0.9473598877173782,0.3917102133380153,-0.5002700892308083,-0.07778358253440293,0,No Failure,-0.14495854521731188,-0.19596090337922786,-0.14495854521731188,Safe
202,L47381,L,-0.8523973761276875,-1.0147607733229451,0.20205758434001708,0.12169312110004112,-0.046362220169465326,0,No Failure,-0.1623633971952576,0.02458901808027147,-0.1623633971952576,Safe
203,M15062,M,-0.8024013425000663,-1.0147607733229451,0.5423167128364257,-0.43004843645151863,-0.014940857804527726,0,No Failure,-0.21235943082287878,-0.2332224544168321,-0.21235943082287878,Safe
204,L47383,L,-0.8024013425000663,-1.0147607733229451,-0.2720739881549785,-0.20935181343089515,0.03219118574287868,0,No Failure,-0.21235943082287878,0.05695918280762064,-0.21235943082287878,Safe
205,L47384,L,-0.8024013425000663,-1.0147607733229451,1.1280086553302437,-0.7209667122514325,0.06361254810781627,0,No Failure,-0.21235943082287878,-0.8132566916246051,-0.21235943082287878,Warning
206,M15065,M,-0.7524053088724167,-0.9473598877173782,-1.0864646891463827,1.3054295536652054,0.09503391047275388,0,No Failure,-0.19495457884496148,-1.4183031142253686,-0.19495457884496148,Warning
207,L47386,L,-0.7524053088724167,-0.8799590021118496,0.3917102133380153,-0.4701750951825417,0.1421659540201603,0,No Failure,-0.12755369323943289,-0.18417238684017506,-0.12755369323943289,Safe
208,M15067,M,-0.8024013425000663,-0.8799590021118496,-0.6569572646509162,2.077867734237389,0.1735873163850979,1,Power Failure,-0.07755765961178329,-1.365070302990992,-0.07755765961178329,Warning
209,L47388,L,-0.8024013425000663,-0.9473598877173782,0.29130588033907506,-0.32973178962396227,0.2207193599325043,0,No Failure,-0.14495854521731188,-0.09605280925218702,-0.14495854521731188,Safe
210,L47389,L,-0.8024013425000663,-0.9473598877173782,-0.3445882286542132,0.4025797322171985,0.2521407222974419,0,No Failure,-0.14495854521731188,-0.13872423681681192,-0.14495854521731188,Safe
211,L47390,L,-0.8024013425000663,-0.8799590021118496,-0.08799937765692141,-0.38992177772049624,0.2835620846623795,0,No Failure,-0.07755765961178329,0.03431287377428412,-0.07755765961178329,Safe
212,L47391,L,-0.7524053088724167,-0.8799590021118496,0.20205758434001708,-0.6106184007411204,0.3149834470273171,0,No Failure,-0.12755369323943289,-0.12338007900731528,-0.12755369323943289,Safe
213,H29626,H,-0.8024013425000663,-0.8799590021118496,-1.0864646891463827,1.2953978889824496,0.3464048093922547,0,No Failure,-0.07755765961178329,-1.4074040647741974,-0.07755765961178329,Warning
214,L47393,L,-0.8024013425000663,-0.8799590021118496,-0.8521879121488555,0.492864714361999,0.4249582153045987,0,No Failure,-0.07755765961178329,-0.42001335190399397,-0.07755765961178329,Safe
215,M15074,M,-0.8523973761276875,-0.9473598877173782,0.28014984333919285,-0.28960513089293993,0.4563795776695363,0,No Failure,-0.09496251158969071,-0.08113283204988356,-0.09496251158969071,Safe
216,L47395,L,-0.8523973761276875,-0.9473598877173782,0.05145108484160671,0.03140813895523986,0.5035116212169427,0,No Failure,-0.09496251158969071,0.0016159828221030189,-0.09496251158969071,Safe
217,L47396,L,-0.8523973761276875,-0.9473598877173782,-0.22187182165550842,-0.16922515469987276,0.5349329835818804,0,No Failure,-0.09496251158969071,0.037546293343195994,-0.09496251158969071,Safe
218,L47397,L,-0.8523973761276875,-1.0147607733229451,0.6985012308347772,-0.8413466884444997,0.5663543459468179,0,No Failure,-0.1623633971952576,-0.5876816974372469,-0.1623633971952576,Safe
219,L47398,L,-0.8523973761276875,-0.9473598877173782,-0.5119287836524469,-0.1892884840653836,0.5977757083117555,0,No Failure,-0.09496251158969071,0.0969022234070074,-0.09496251158969071,Safe
220,M15079,M,-0.8523973761276875,-1.0147607733229451,-0.5844430241516816,0.6232763552378227,0.6291970706766932,0,No Failure,-0.1623633971952576,-0.36426951793743084,-0.1623633971952576,Safe
221,L47400,L,-0.8523973761276875,-1.0147607733229451,-0.6848473571506217,1.2753345596169388,0.6763291142240996,0,No Failure,-0.1623633971952576,-0.8734095026365125,-0.1623633971952576,Warning
222,H29635,H,-0.8024013425000663,-1.0147607733229451,1.6077182463251805,-1.5736582102856609,0.7077504765890371,0,No Failure,-0.21235943082287878,-2.5299990181556846,-0.21235943082287878,Warning
223,L47402,L,-0.8024013425000663,-0.9473598877173782,-1.3095854291440279,0.5028963790447548,0.7863038825013812,0,No Failure,-0.14495854521731188,-0.658585770366303,-0.14495854521731188,Safe
224,L47403,L,-0.8024013425000663,-0.9473598877173782,0.16858947334037033,-0.5604600773273423,0.8177252448663187,0,No Failure,-0.14495854521731188,-0.09448766926491986,-0.14495854521731188,Safe
225,L47404,L,-0.8523973761276875,-0.9473598877173782,0.2522597508394872,-1.0720749761478792,0.8491466072312563,0,No Failure,-0.09496251158969071,-0.2704413663643132,-0.09496251158969071,Safe
226,L47405,L,-0.8523973761276875,-1.0147607733229451,-0.9860603561474425,1.3856828711272502,0.880567969596194,0,No Failure,-0.1623633971952576,-1.366366945411147,-0.1623633971952576,Warning
227,L47406,L,-0.8523973761276875,-1.0821616589285121,-1.1701349666454997,0.9242262957204916,0.9119893319611315,0,No Failure,-0.22976428280082462,-1.0814695057157913,-0.22976428280082462,Safe
228,L47407,L,-0.8523973761276875,-1.0147607733229451,0.0012489183421365824,-0.38992177772049624,0.9434106943260692,0,No Failure,-0.1623633971952576,-0.00048698046019363117,-0.1623633971952576,Safe
229,M15088,M,-0.8523973761276875,-1.0147607733229451,0.5032705833368378,-0.28960513089293993,0.9748320566910068,0,No Failure,-0.1623633971952576,-0.14574974316183115,-0.1623633971952576,Safe
230,L47409,L,-0.8523973761276875,-1.0147607733229451,-0.004329100157804543,-0.7811567003479657,1.0219641002384132,0,No Failure,-0.1623633971952576,0.003381705594746454,-0.1623633971952576,Warning
231,L47410,L,-0.8523973761276875,-0.9473598877173782,0.17416749184031147,-0.5203334185963199,1.0533854626033508,0,No Failure,-0.09496251158969071,-0.09062516643761591,-0.09496251158969071,Warning
232,L47411,L,-0.8523973761276875,-1.0821616589285121,-0.7294715051501508,0.312294750072398,1.0848068249682883,0,No Failure,-0.22976428280082462,-0.2278101213858023,-0.22976428280082462,Warning
233,L47412,L,-0.9023934097553371,-1.0821616589285121,-0.6402232091510928,0.7637196607964014,1.116228187333226,0,No Failure,-0.17976824917317502,-0.48895105212685613,-0.17976824917317502,Warning
234,L47413,L,-0.9023934097553371,-1.0821616589285121,-0.1493575811562738,-0.5103017539135641,1.1476495496981636,0,No Failure,-0.17976824917317502,0.07621743562433402,-0.17976824917317502,Warning
